007,057,0
007,058,0
007,059,0
007,060,0
007,061,0
007,062,0
007,063,0
007,064,0
007,065,0
007,066,0
007,067,0
007,068,0
007,069,0
007,070,0
007,071,0
007,072,0
007,073,0
008,000,0
008,001,0
008,002,0
008,003,0
008,004,0
008,005,0
008,006,0
008,007,0
008,008,0
008,009,0
008,010,0
008,011,0
008,012,0
008,013,0
008,014,0
008,015,0
008,016,0
008,017,0
008,018,0
008,019,0
008,020,0
008,021,0
008,022,0
008,023,0
008,024,0
008,025,0
008,026,0
008,027,0
008,028,0
008,029,0
008,030,0
008,031,0
008,032,0
008,033,0
008,034,0
008,035,0
008,036,0
008,037,0
008,038,0
008,039,0
008,040,0
008,041,0
008,042,0
008,043,0
008,044,0
008,045,0
008,046,0
008,047,0
008,048,0
008,049,0
008,050,0
008,051,0
008,052,0
008,053,0
008,054,0
008,055,0
008,056,0
008,057,0
008,058,0
008,059,0
008,060,0
008,061,0
008,062,0
008,063,0
008,064,0
008,065,0
008,066,0
008,067,0
008,068,0
008,069,0
008,070,0
008,071,0
008,072,0
008,073,0
008,074,0
008,075,0
008,076,0
008,077,0
008,078,0
008,079,0
008,080,0
008,081,0
008,082,0
008,083,0
008,084,0
008,085,0
008,086,0
008,087,0
008,088,0
008,089,0
008,090,0
008,091,0
008,092,0
008,093,0
008,094,0
008,095,0
008,096,0
008,097,1
008,098,1
008,099,1
008,100,1
008,101,1
008,102,1
008,103,1
008,104,1
008,105,1
008,106,1
008,107,1
008,108,1
008,109,0
008,110,0
008,111,0
008,112,0
008,113,0
008,114,0
008,115,0
008,116,0
008,117,0
008,118,0
008,119,0
008,120,0
008,121,0
008,122,0
008,123,0
008,124,0
008,125,0
008,126,0
008,127,0
008,128,0
008,129,0
008,130,0
008,131,0
008,132,0
008,133,0
008,134,0
008,135,0
008,136,0
008,137,0
008,138,0
008,139,0
008,140,0
008,141,0
008,142,0
008,143,0
008,144,0
008,145,0
008,146,0
008,147,0
008,148,0
009,000,0
009,001,0
009,002,0
009,003,0
009,004,0
009,005,0
009,006,0
009,007,0
009,008,0
009,009,0
009,010,0
009,011,0
009,012,0
009,013,0
009,014,0
009,015,0
009,016,0
009,017,0
009,018,0
009,019,0
009,020,0
009,021,0
009,022,0
009,023,0
009,024,0
009,025,0
009,026,0
009,027,0
009,028,0
009,029,0
009,030,0
009,031,0
009,032,0
009,033,0
009,034,0
009,035,0
009,036,0
009,037,0
009,038,0
009,039,0
009,040,0
009,041,0
009,042,0
009,043,0
009,044,0
009,045,0
009,046,0
009,047,0
009,048,0
009,049,0
009,050,0
009,051,1
009,052,1
009,053,1
009,054,1
009,055,1
009,056,1
009,057,1
009,058,1
009,059,1
009,060,1
009,061,0
009,062,0
009,063,0
009,064,0
009,065,0
009,066,0
009,067,0
009,068,0
009,069,0
009,070,0
009,071,0
009,072,0
009,073,0
009,074,0
009,075,0
009,076,0
009,077,0
009,078,0
009,079,0
009,080,0
009,081,0
009,082,0
009,083,0
009,084,0
009,085,0
009,086,0
009,087,0
009,088,0
009,089,0
011,000,0
011,001,0
011,002,0
011,003,0
011,004,0
011,005,0
011,006,0
011,007,0
011,008,0
011,009,0
011,010,0
011,011,0
011,012,0
011,013,0
011,014,0
011,015,0
011,016,0
011,017,0
011,018,0
011,019,0
011,020,0
011,021,0
011,022,0
011,023,0
011,024,0
011,025,0
011,026,0
011,027,0
011,028,0
011,029,0
011,030,0
011,031,0
011,032,0
011,033,0
011,034,0
011,035,0
011,036,0
011,037,0
011,038,0
011,039,0
011,040,0
011,041,0
011,042,0
011,043,0
011,044,0
011,045,0
011,046,0
011,047,0
011,048,0
011,049,0
011,050,0
011,051,0
011,052,0
011,053,0
011,054,0
011,055,0
011,056,0
011,057,0
011,058,1
011,059,1
011,060,1
011,061,1
011,062,1
011,063,1
011,064,0
011,065,0
011,066,0
011,067,0
011,068,0
011,069,0
011,070,0
011,071,0
011,072,0
011,073,0
011,074,0
011,075,0
011,076,0
011,077,0
011,078,0
011,079,0
011,080,0
011,081,0
011,082,0
011,083,0
011,084,0
011,085,0
011,086,0
011,087,0
011,088,0
011,089,0
012,000,0
012,001,0
012,002,0
012,003,0
012,004,0
012,005,0
012,006,0
012,007,0
012,008,0
012,009,0
012,010,0
012,011,0
012,012,0
012,013,0
012,014,0
012,015,0
012,016,0
012,017,0
012,018,0
012,019,0
012,020,0
012,021,0
012,022,0
012,023,0
012,024,0
012,025,0
012,026,0
012,027,0
012,028,0
012,029,0
012,030,0
012,031,0
012,032,0
012,033,0
012,034,0
012,035,0
012,036,0
012,037,0
012,038,0
012,039,0
012,040,0
012,041,0
012,042,0
012,043,0
012,044,0
012,045,0
012,046,0
012,047,0
012,048,0
012,049,0
012,050,0
012,051,0
012,052,0
012,053,0
012,054,0
012,055,1
012,056,1
012,057,1
012,058,1
012,059,1
012,060,1
012,061,1
012,062,1
012,063,1
012,064,1
012,065,1
012,066,1
012,067,0
012,068,0
012,069,0
012,070,0
012,071,0
012,072,0
012,073,0
012,074,0
012,075,0
012,076,0
012,077,0
012,078,0
012,079,0
012,080,0
012,081,0
012,082,0
012,083,0
012,084,0
012,085,0
012,086,0
012,087,0
015,000,0
015,001,0
015,002,1
015,003,1
015,004,1
015,005,1
015,006,1
015,007,1
015,008,1
015,009,1
015,010,1
015,011,1
015,012,1
015,013,1
015,014,0
015,015,0
015,016,0
015,017,0
015,018,0
015,019,0
015,020,0
015,021,0
015,022,0
015,023,0
015,024,0
015,025,0
015,026,0
015,027,0
015,028,0
015,029,0
015,030,0
015,031,0
015,032,0
015,033,0
015,034,0
015,035,0
015,036,0
015,037,0
015,038,0
015,039,0
015,040,0
015,041,0
015,042,0
015,043,0
015,044,0
015,045,0
015,046,0
015,047,0
015,048,0
015,049,0
015,050,0
015,051,0
015,052,0
015,053,0
022,000,0
022,001,0
022,002,0
022,003,0
022,004,0
022,005,0
022,006,0
022,007,0
022,008,0
022,009,0
022,010,0
022,011,0
022,012,0
022,013,0
022,014,0
022,015,0
022,016,0
022,017,0
022,018,0
022,019,0
022,020,0
022,021,0
022,022,0
022,023,0
022,024,0
022,025,0
022,026,0
022,027,0
022,028,0
022,029,0
022,030,0
022,031,0
022,032,0
022,033,1
022,034,1
022,035,1
022,036,1
022,037,1
022,038,1
022,039,1
022,040,1
022,041,1
022,042,0
022,043,1
022,044,0
022,045,0
022,046,0
022,047,0
022,048,0
022,049,0
022,050,0
022,051,0
022,052,0
022,053,0
022,054,0
022,055,0
022,056,0
022,057,0
022,058,0
022,059,0
022,060,0
022,061,0
022,062,0
022,063,0
022,064,0
022,065,0
022,066,0
022,067,0
022,068,0
022,069,0
022,070,0
022,071,0
022,072,0
022,073,0
022,074,0
022,075,0
024,000,0
024,001,0
024,002,0
024,003,0
024,004,0
024,005,0
024,006,0
024,007,0
024,008,0
024,009,0
024,010,0
024,011,0
024,012,0
024,013,0
024,014,0
024,015,0
024,016,0
024,017,0
024,018,0
024,019,0
024,020,0
024,021,0
024,022,0
024,023,0
024,024,0
024,025,0
024,026,0
024,027,0
024,028,0
024,029,0
024,030,0
024,031,0
024,032,0
024,033,0
024,034,0
024,035,0
024,036,0
024,037,0
024,038,0
024,039,0
024,040,0
024,041,0
024,042,0
024,043,0
024,044,0
024,045,0
024,046,0
024,047,1
024,048,1
024,049,1
024,050,1
024,051,1
024,052,1
024,053,1
024,054,1
024,055,1
024,056,1
024,057,1
024,058,1
024,059,1
024,060,1
024,061,1
024,062,1
024,063,1
024,064,1
024,065,0
024,066,0
024,067,0
024,068,0
024,069,0
024,070,0
024,071,0
024,072,0
024,073,0
024,074,0
024,075,0
024,076,0
024,077,0
024,078,0
024,079,0
024,080,0
024,081,0
024,082,0
024,083,0
024,084,0
024,085,0
024,086,0
024,087,0
024,088,0
024,089,0
024,090,0
024,091,0
024,092,0
024,093,0
024,094,0
024,095,0
024,096,0
024,097,0
024,098,0
024,099,0
025,000,0
025,001,0
025,002,0
025,003,0
025,004,0
025,005,0
025,006,0
025,007,0
025,008,0
025,009,0
025,010,0
025,011,0
025,012,0
025,013,0
025,014,0
025,015,0
025,016,0
025,017,0
025,018,0
025,019,0
025,020,0
025,021,0
025,022,0
025,023,0
025,024,0
025,025,0
025,026,0
025,027,0
025,028,0
025,029,0
025,030,0
025,031,0
025,032,0
025,033,0
025,034,0
025,035,0
025,036,0
025,037,0
025,038,0
025,039,0
025,040,0
025,041,0
025,042,0
025,043,0
025,044,1
025,045,1
025,046,1
025,047,1
025,048,1
025,049,0
025,050,0
025,051,0
025,052,0
025,053,0
025,054,0
025,055,0
025,056,0
025,057,0
025,058,0
025,059,0
025,060,0
025,061,0
025,062,0
025,063,0
025,064,0
025,065,0
025,066,0
025,067,0
025,068,0
025,069,0
025,070,0
025,071,0
025,072,0
025,073,0
025,074,0
025,075,0
025,076,0
025,077,0
025,078,0
025,079,0
025,080,0
025,081,0
025,082,0
025,083,0
025,084,0
025,085,0
025,086,0
026,000,0
026,001,0
026,002,0
026,003,0
026,004,0
026,005,0
026,006,0
026,007,0
026,008,0
026,009,0
026,010,0
026,011,0
026,012,0
026,013,0
026,014,0
026,015,0
026,016,0
026,017,0
026,018,0
026,019,0
026,020,0
026,021,0
026,022,0
026,023,0
026,024,0
026,025,0
026,026,0
026,027,0
026,028,0
026,029,0
026,030,0
026,031,0
026,032,0
026,033,0
026,034,0
026,035,0
026,036,0
026,037,1
026,038,1
026,039,1
026,040,1
026,041,1
026,042,1
026,043,1
026,044,1
026,045,1
026,046,1
026,047,0
026,048,0
026,049,0
026,050,0
026,051,0
026,052,0
026,053,0
026,054,0
026,055,0
026,056,0
026,057,0
026,058,0
026,059,0
026,060,0
026,061,0
026,062,0
026,063,0
026,064,0
026,065,0
026,066,0
026,067,0
026,068,0
026,069,0
026,070,0
026,071,0
026,072,0
026,073,0
026,074,0
026,075,0
026,076,0
026,077,0
026,078,0
026,079,0
026,080,0
026,081,0
027,000,0
027,001,0
027,002,0
027,003,0
027,004,0
027,005,0
027,006,0
027,007,0
027,008,0
027,009,0
027,010,0
027,011,0
027,012,0
027,013,0
027,014,0
027,015,0
027,016,1
027,017,1
027,018,1
027,019,1
027,020,1
027,021,1
027,022,1
027,023,1
027,024,1
027,025,1
027,026,1
027,027,1
027,028,0
027,029,0
027,030,0
027,031,0
027,032,0
027,033,0
027,034,0
027,035,0
027,036,0
027,037,0
028,000,0
028,001,0
028,002,0
028,003,0
028,004,0
028,005,0
028,006,0
028,007,0
028,008,0
028,009,0
028,010,0
028,011,0
028,012,0
028,013,0
028,014,0
028,015,0
028,016,0
028,017,0
028,018,0
028,019,0
028,020,0
028,021,0
028,022,0
028,023,0
028,024,0
028,025,0
028,026,0
028,027,0
028,028,0
028,029,0
028,030,0
028,031,0
028,032,0
028,033,1
028,034,1
028,035,1
028,036,1
028,037,1
028,038,1
028,039,1
028,040,0
028,041,0
028,042,0
028,043,0
028,044,0
028,045,0
028,046,0
028,047,0
028,048,0
028,049,0
028,050,0
028,051,0
028,052,0
028,053,0
028,054,0
028,055,0
028,056,0
028,057,0
028,058,0
028,059,0
028,060,0
028,061,0
028,062,0
028,063,0
028,064,0
028,065,0
028,066,0
028,067,0
028,068,0
028,069,0
028,070,0
028,071,0
028,072,0
028,073,0
028,074,0
028,075,0
028,076,0
028,077,0
028,078,0
028,079,0
028,080,0
028,081,0
028,082,0
028,083,0
028,084,0
028,085,0
028,086,0
028,087,0
028,088,0
028,089,0
028,090,0
028,091,0
028,092,0
028,093,0
028,094,0
029,000,0
029,001,0
029,002,0
029,003,0
029,004,0
029,005,0
029,006,0
029,007,0
029,008,0
029,009,1
029,010,1
029,011,1
029,012,1
029,013,1
029,014,1
029,015,1
029,016,1
029,017,1
029,018,1
029,019,1
029,020,1
029,021,1
029,022,1
029,023,1
029,024,0
029,025,0
029,026,0
029,027,0
029,028,0
029,029,0
029,030,0
029,031,0
029,032,0
029,033,0
029,034,0
029,035,0
029,036,0
029,037,0
029,038,0
029,039,0
029,040,0
029,041,0
029,042,0
029,043,0
029,044,0
029,045,0
029,046,0
029,047,0
029,048,0
029,049,0
029,050,0
029,051,0
029,052,0
030,000,0
030,001,0
030,002,0
030,003,0
030,004,0
030,005,0
030,006,0
030,007,0
030,008,0
030,009,0
030,010,0
030,011,0
030,012,0
030,013,0
030,014,0
030,015,0
030,016,0
030,017,0
030,018,0
030,019,0
030,020,0
030,021,0
030,022,0
030,023,0
030,024,0
030,025,0
030,026,0
030,027,0
030,028,0
030,029,0
030,030,0
030,031,0
030,032,0
030,033,0
030,034,0
030,035,0
030,036,0
030,037,0
030,038,0
030,039,0
030,040,0
030,041,0
030,042,0
030,043,0
030,044,0
030,045,0
030,046,0
030,047,0
030,048,1
030,049,1
030,050,1
030,051,1
030,052,1
030,053,1
030,054,1
030,055,1
030,056,1
030,057,1
030,058,1
030,059,1
030,060,1
030,061,1
030,062,1
030,063,1
030,064,0
030,065,0
030,066,0
030,067,0
030,068,0
030,069,0
030,070,0
030,071,0
030,072,0
030,073,0
030,074,0
030,075,0
030,076,0
030,077,0
030,078,0
030,079,0
030,080,0
030,081,0
030,082,0
030,083,0
030,084,0
030,085,0
030,086,0
030,087,0
030,088,0
030,089,0
030,090,0
030,091,0
030,092,0
030,093,0
030,094,0
030,095,0
030,096,0
030,097,0
030,098,0
030,099,0
030,100,0
030,101,0
030,102,0
030,103,0
030,104,0
030,105,0
030,106,0
030,107,0
030,108,0
030,109,0
030,110,0
030,111,0
031,000,0
031,001,0
031,002,0
031,003,0
031,004,0
031,005,0
031,006,0
031,007,0
031,008,0
031,009,0
031,010,0
031,011,0
031,012,0
031,013,0
031,014,0
031,015,0
031,016,0
031,017,0
031,018,0
031,019,0
031,020,0
031,021,0
031,022,0
031,023,0
031,024,0
031,025,0
031,026,0
031,027,0
031,028,0
031,029,0
031,030,0
031,031,0
031,032,0
031,033,0
031,034,0
031,035,0
031,036,0
031,037,0
031,038,0
031,039,0
031,040,0
031,041,0
031,042,0
031,043,0
031,044,0
031,045,0
031,046,0
031,047,0
031,048,0
031,049,0
031,050,0
031,051,0
031,052,0
031,053,0
031,054,0
031,055,0
031,056,0
031,057,1
031,058,1
031,059,1
031,060,1
031,061,1
031,062,1
031,063,1
031,064,1
031,065,1
031,066,1
031,067,1
031,068,1
031,069,1
031,070,1
031,071,1
031,072,1
031,073,1
031,074,1
031,075,0
031,076,0
031,077,0
031,078,0
031,079,0
031,080,0
031,081,0
031,082,0
031,083,0
031,084,0
031,085,0
031,086,0
031,087,0
031,088,0
031,089,0
031,090,0
031,091,0
031,092,0
031,093,0
031,094,0
031,095,0
031,096,0
031,097,0
031,098,0
031,099,0
032,000,0
032,001,0
032,002,0
032,003,0
032,004,0
032,005,0
032,006,0
032,007,0
032,008,0
032,009,0
032,010,0
032,011,0
032,012,0
032,013,0
032,014,0
032,015,0
032,016,0
032,017,0
032,018,0
032,019,0
032,020,0
032,021,0
032,022,0
032,023,0
032,024,0
032,025,0
032,026,0
032,027,0
032,028,0
032,029,0
032,030,0
032,031,0
032,032,0
032,033,0
032,034,0
032,035,0
032,036,0
032,037,0
032,038,0
032,039,0
032,040,0
032,041,0
032,042,0
032,043,1
032,044,1
032,045,1
032,046,1
032,047,1
032,048,1
032,049,1
032,050,0
032,051,0
032,052,0
032,053,0
032,054,0
032,055,0
032,056,0
032,057,0
032,058,0
032,059,0
032,060,0
032,061,0
032,062,0
032,063,0
032,064,0
032,065,0
032,066,0
032,067,0
032,068,0
032,069,0
032,070,0
032,071,0
032,072,0
032,073,0
032,074,0
032,075,0
032,076,0
032,077,0
032,078,0
032,079,0
032,080,0
032,081,0
032,082,0
032,083,0
032,084,0
032,085,0
032,086,0
032,087,0
032,088,0
032,089,0
032,090,0
032,091,0
032,092,0
032,093,0
032,094,0
032,095,0
032,096,0
032,097,0
032,098,0
032,099,0
032,100,0
032,101,0
033,000,0
033,001,0
033,002,0
033,003,0
033,004,0
033,005,0
033,006,0
033,007,0
033,008,0
033,009,0
033,010,0
033,011,0
033,012,0
033,013,0
033,014,0
033,015,0
033,016,0
033,017,0
033,018,0
033,019,0
033,020,0
033,021,0
033,022,0
033,023,0
033,024,0
033,025,0
033,026,0
033,027,0
033,028,0
033,029,0
033,030,0
033,031,0
033,032,0
033,033,0
033,034,0
033,035,0
033,036,0
033,037,0
033,038,0
033,039,0
033,040,0
033,041,0
033,042,0
033,043,0
033,044,0
033,045,0
033,046,0
033,047,0
033,048,0
033,049,0
033,050,0
033,051,0
033,052,0
033,053,0
033,054,0
033,055,0
033,056,0
033,057,0
033,058,0
033,059,0
033,060,0
033,061,0
033,062,0
033,063,0
033,064,0
033,065,0
033,066,0
033,067,0
033,068,0
033,069,0
033,070,0
033,071,0
033,072,0
033,073,0
033,074,0
033,075,0
033,076,0
033,077,0
033,078,1
033,079,1
033,080,1
033,081,1
033,082,1
033,083,1
033,084,1
033,085,1
033,086,1
033,087,1
033,088,1
033,089,1
033,090,1
033,091,1
033,092,1
033,093,1
033,094,1
033,095,1
033,096,1
033,097,1
033,098,1
033,099,1
033,100,1
033,101,1
033,102,1
033,103,1
033,104,1
033,105,0
033,106,0
033,107,0
033,108,0
033,109,0
033,110,0
033,111,0
033,112,0
033,113,0
033,114,0
033,115,0
033,116,0
033,117,0
033,118,0
033,119,0
033,120,0
033,121,0
033,122,0
033,123,0
033,124,0
033,125,0
033,126,0
033,127,0
033,128,0
033,129,0
033,130,0
033,131,0
033,132,0
033,133,0
033,134,0
033,135,0
033,136,0
033,137,0
033,138,0
033,139,0
033,140,0
033,141,0
033,142,0
033,143,0
033,144,0
033,145,0
033,146,0
033,147,0
033,148,0
033,149,0
033,150,0
033,151,0
033,152,0
033,153,0
033,154,0
033,155,0
033,156,0
033,157,0
033,158,0
033,159,0
033,160,0
033,161,0
033,162,0
033,163,0
033,164,0
033,165,0
033,166,0
033,167,0
033,168,0
033,169,0
033,170,0
033,171,0
033,172,0
033,173,0
033,174,0
033,175,0
033,176,0
033,177,0
033,178,0
033,179,0
033,180,0
033,181,0
033,182,0
033,183,0
033,184,0
033,185,0
033,186,0
033,187,0
033,188,0
033,189,0
033,190,0
033,191,0
033,192,0
033,193,0
033,194,0
036,000,0
036,001,0
036,002,0
036,003,0
036,004,0
036,005,0
036,006,0
036,007,0
036,008,0
036,009,0
036,010,0
036,011,0
036,012,0
036,013,0
036,014,0
036,015,0
036,016,0
036,017,0
036,018,0
036,019,0
036,020,0
036,021,0
036,022,0
036,023,0
036,024,0
036,025,0
036,026,0
036,027,0
036,028,0
036,029,1
036,030,1
036,031,1
036,032,1
036,033,1
036,034,1
036,035,0
036,036,0
036,037,0
036,038,0
036,039,0
036,040,0
036,041,0
036,042,0
036,043,0
036,044,0
036,045,0
036,046,0
036,047,0
036,048,0
036,049,0
036,050,0
036,051,0
036,052,0
036,053,0
036,054,0
036,055,0
036,056,0
036,057,0
036,058,0
036,059,0
036,060,0
036,061,0
036,062,0
036,063,0
036,064,0
036,065,0
036,066,0
036,067,0
036,068,0
036,069,0
036,070,0
036,071,0
036,072,0
036,073,0
036,074,0
036,075,0
036,076,0
036,077,0
036,078,0
036,079,0
036,080,0
036,081,0
036,082,0
036,083,0
036,084,0
036,085,0
036,086,0
036,087,0
036,088,0
036,089,0
036,090,0
036,091,0
036,092,0
036,093,0
036,094,0
036,095,0
036,096,0
038,000,0
038,001,0
038,002,0
038,003,0
038,004,0
038,005,0
038,006,0
038,007,0
038,008,0
038,009,0
038,010,0
038,011,0
038,012,0
038,013,0
038,014,0
038,015,0
038,016,0
038,017,0
038,018,0
038,019,0
038,020,0
038,021,1
038,022,1
038,023,1
038,024,1
038,025,1
038,026,0
038,027,0
038,028,0
038,029,0
038,030,0
038,031,0
038,032,0
038,033,0
038,034,0
038,035,0
038,036,0
038,037,0
038,038,0
038,039,0
038,040,0
039,000,0
039,001,0
039,002,0
039,003,0
039,004,0
039,005,0
039,006,0
039,007,0
039,008,0
039,009,0
039,010,0
039,011,0
039,012,0
039,013,0
039,014,0
039,015,0
039,016,0
039,017,0
039,018,0
039,019,0
039,020,0
039,021,0
039,022,0
039,023,0
039,024,0
039,025,0
039,026,1
039,027,1
039,028,1
039,029,1
039,030,1
039,031,1
039,032,1
039,033,1
039,034,1
039,035,1
039,036,1
039,037,1
039,038,1
039,039,1
039,040,1
039,041,0
039,042,0
039,043,0
039,044,0
039,045,0
039,046,0
039,047,0
039,048,0
039,049,0
039,050,0
039,051,0
039,052,0
039,053,0
039,054,0
039,055,0
039,056,0
039,057,0
039,058,0
039,059,0
039,060,0
039,061,0
039,062,0
039,063,0
039,064,0
039,065,0
039,066,0
039,067,0
039,068,0
039,069,0
039,070,0
039,071,0
039,072,0
039,073,0
039,074,0
039,075,0
039,076,0
039,077,0
039,078,0
039,079,0
039,080,0
039,081,0
039,082,0
039,083,0
039,084,0
039,085,0
039,086,0
040,000,0
040,001,0
040,002,0
040,003,0
040,004,0
040,005,0
040,006,0
040,007,0
040,008,0
040,009,0
040,010,0
040,011,0
040,012,0
040,013,0
040,014,0
040,015,0
040,016,0
040,017,0
040,018,0
040,019,0
040,020,0
040,021,0
040,022,0
040,023,0
040,024,0
040,025,0
040,026,0
040,027,0
040,028,0
040,029,0
040,030,0
040,031,0
040,032,0
040,033,0
040,034,0
040,035,1
040,036,1
040,037,1
040,038,1
040,039,1
040,040,1
040,041,1
040,042,1
040,043,1
040,044,1
040,045,1
040,046,0
040,047,0
040,048,0
040,049,0
040,050,0
040,051,0
040,052,0
040,053,0
040,054,0
040,055,0
040,056,0
040,057,0
040,058,0
040,059,0
040,060,0
040,061,0
040,062,0
040,063,0
040,064,0
040,065,0
040,066,0
040,067,0
040,068,0
040,069,0
040,070,0
040,071,0
040,072,0
040,073,0
040,074,0
040,075,0
040,076,0
040,077,0
040,078,0
040,079,0
040,080,0
040,081,0
040,082,0
040,083,0
040,084,0
040,085,0
040,086,0
040,087,0
040,088,0
040,089,0
040,090,0
040,091,0
040,092,0
040,093,0
040,094,0
040,095,0
040,096,0
040,097,0
040,098,0
040,099,0
040,100,0
040,101,0
040,102,0
040,103,0
040,104,0
040,105,0
040,106,0
040,107,0
040,108,0
040,109,0
040,110,0
040,111,0
040,112,0
040,113,0
040,114,0
040,115,0
040,116,0
040,117,0
040,118,0
040,119,0
040,120,0
040,121,0
040,122,0
040,123,0
040,124,0
040,125,0
040,126,0
040,127,0
040,128,0
040,129,0
040,130,0
040,131,0
040,132,0
040,133,0
040,134,0
040,135,0
040,136,0
040,137,0
040,138,0
040,139,0
041,000,0
041,001,0
041,002,0
041,003,0
041,004,0
041,005,0
041,006,0
041,007,0
041,008,0
041,009,0
041,010,0
041,011,0
041,012,0
041,013,0
041,014,0
041,015,0
041,016,0
041,017,0
041,018,0
041,019,0
041,020,0
041,021,0
041,022,0
041,023,0
041,024,0
041,025,0
041,026,0
041,027,0
041,028,0
041,029,0
041,030,0
041,031,0
041,032,0
041,033,0
041,034,0
041,035,0
041,036,0
041,037,0
041,038,0
041,039,0
041,040,0
041,041,0
041,042,0
041,043,0
041,044,0
041,045,0
041,046,0
041,047,0
041,048,0
041,049,0
041,050,1
041,051,1
041,052,1
041,053,1
041,054,1
041,055,1
041,056,1
041,057,1
041,058,0
041,059,0
041,060,0
041,061,0
041,062,0
041,063,0
041,064,0
041,065,0
041,066,0
041,067,0
041,068,0
041,069,0
041,070,0
041,071,0
041,072,0
041,073,0
041,074,0
041,075,0
041,076,0
041,077,0
041,078,0
041,079,0
041,080,0
041,081,0
041,082,0
041,083,0
041,084,0
041,085,0
041,086,0
041,087,0
041,088,0
041,089,0
041,090,0
041,091,0
041,092,0
041,093,0
041,094,0
041,095,0
041,096,0
041,097,0
041,098,0
041,099,0
041,100,0
041,101,0
041,102,0
041,103,0
042,000,0
042,001,0
042,002,0
042,003,0
042,004,0
042,005,0
042,006,0
042,007,0
042,008,0
042,009,0
042,010,0
042,011,0
042,012,0
042,013,0
042,014,0
042,015,0
042,016,1
042,017,1
042,018,1
042,019,1
042,020,0
042,021,0
042,022,0
042,023,0
042,024,0
042,025,0
042,026,0
042,027,0
042,028,0
042,029,0
042,030,0
042,031,0
042,032,0
042,033,0
042,034,0
042,035,0
042,036,0
042,037,0
042,038,0
042,039,0
042,040,0
042,041,0
042,042,0
042,043,0
042,044,0
042,045,0
042,046,0
042,047,0
042,048,0
042,049,0
042,050,0
042,051,0
042,052,0
